Customer ID;Count;Quarter;Satisfaction Score;Satisfaction Score Label;Customer Status;Churn Label;Churn Value;Churn Score;Churn Score Category;CLTV;CLTV Category;Churn Category;Churn Reason
7551-JOHTI;1;Q3;2;2;Churned;Yes;1;77;71-80;5.211;5001-5500;Attitude;Attitude of support person
9804-ICWBG;1;Q3;2;2;Churned;Yes;1;88;81-90;3.349;3001-3500;Attitude;Attitude of support person
3198-VELRD;1;Q3;1;1;Churned;Yes;1;91;91-100;2.014;2000-2500;Competitor;Competitor had better devices
9436-ZBZCT;1;Q3;2;2;Churned;Yes;1;90;81-90;5.463;5001-5500;Attitude;Attitude of support person
0516-VRYBW;1;Q3;3;3;Churned;Yes;1;85;81-90;4.931;4501-5000;Attitude;Attitude of support person
7530-HDYDS;1;Q3;2;2;Churned;Yes;1;70;61-70;2.885;2501-3000;Attitude;Attitude of support person
6990-YNRIO;1;Q3;1;1;Churned;Yes;1;79;71-80;6.120;6001-6500;Attitude;Attitude of support person
2485-ITVKB;1;Q3;2;2;Churned;Yes;1;78;71-80;2.643;2501-3000;Attitude;Attitude of support person
7517-SAWMO;1;Q3;2;2;Churned;Yes;1;90;81-90;4.718;4501-5000;Attitude;Attitude of support person
2484-DGXPZ;1;Q3;3;3;Churned;Yes;1;67;61-70;2.687;2501-3000;Attitude;Attitude of support person
1024-VRZHF;1;Q3;1;1;Churned;Yes;1;70;61-70;2.044;2000-2500;Competitor;Competitor made better offer
8901-HJXTF;1;Q3;1;1;Churned;Yes;1;94;91-100;3.747;3501-4000;Competitor;Competitor made better offer
7615-ESMYF;1;Q3;3;3;Churned;Yes;1;70;61-70;5.482;5001-5500;Competitor;Competitor made better offer
9139-WQQDY;1;Q3;3;3;Churned;Yes;1;90;81-90;4.235;4001-4500;Other;Poor expertise of online support
6298-QDFNH;1;Q3;1;1;Churned;Yes;1;68;61-70;4.718;4501-5000;Dissatisfaction;Product dissatisfaction
9734-UYXQI;1;Q3;1;1;Churned;Yes;1;90;81-90;5.115;5001-5500;Competitor;Competitor made better offer
8624-GIOUT;1;Q3;1;1;Churned;Yes;1;78;71-80;6.006;6001-6500;Other;Don't know
0925-VYDLG;1;Q3;3;3;Churned;Yes;1;83;81-90;5.898;5501-6000;Attitude;Attitude of service provider
7802-EFKNY;1;Q3;1;1;Churned;Yes;1;79;71-80;5.865;5501-6000;Competitor;Competitor had better devices
9787-XVQIU;1;Q3;3;3;Churned;Yes;1;91;91-100;3.596;3501-4000;Attitude;Attitude of support person
8945-MUQUF;1;Q3;3;3;Churned;Yes;1;94;91-100;5.074;5001-5500;Competitor;Competitor made better offer
0524-IAVZO;1;Q3;2;2;Churned;Yes;1;90;81-90;3.698;3501-4000;Other;Don't know
2514-GINMM;1;Q3;2;2;Churned;Yes;1;92;91-100;4.490;4001-4500;Attitude;Attitude of service provider
8182-BJDSI;1;Q3;1;1;Churned;Yes;1;90;81-90;2.468;2000-2500;Attitude;Attitude of service provider
7181-BQYBV;1;Q3;1;1;Churned;Yes;1;85;81-90;4.811;4501-5000;Attitude;Attitude of service provider
0320-JDNQG;1;Q3;1;1;Churned;Yes;1;83;81-90;3.425;3001-3500;Other;Don't know
3571-RFHAR;1;Q3;2;2;Churned;Yes;1;91;91-100;6.001;6001-6500;Attitude;Attitude of support person
6140-QNRQQ;1;Q3;1;1;Churned;Yes;1;91;91-100;5.739;5501-6000;Competitor;Competitor had better devices
7377-DMMRI;1;Q3;1;1;Churned;Yes;1;89;81-90;4.134;4001-4500;Attitude;Attitude of support person
8949-JTMAY;1;Q3;1;1;Churned;Yes;1;72;71-80;5.144;5001-5500;Competitor;Competitor had better devices
3211-ILJTT;1;Q3;1;1;Churned;Yes;1;67;61-70;4.469;4001-4500;Competitor;Competitor had better devices
7548-SEPYI;1;Q3;2;2;Churned;Yes;1;74;71-80;5.056;5001-5500;Competitor;Competitor made better offer
8835-VSDSE;1;Q3;2;2;Churned;Yes;1;86;81-90;4.559;4501-5000;Competitor;Competitor made better offer
5236-PERKL;1;Q3;1;1;Churned;Yes;1;89;81-90;4.738;4501-5000;Competitor;Competitor offered higher download speeds
7089-IVVAZ;1;Q3;1;1;Churned;Yes;1;71;71-80;2.363;2000-2500;Competitor;Competitor offered more data
9921-ZVRHG;1;Q3;1;1;Churned;Yes;1;94;91-100;4.155;4001-4500;Competitor;Competitor had better devices
9206-GVPEQ;1;Q3;1;1;Churned;Yes;1;88;81-90;5.212;5001-5500;Dissatisfaction;Network reliability
8433-WXGNA;1;Q3;1;1;Churned;Yes;1;82;81-90;4.676;4501-5000;Other;Don't know
3707-GNWHM;1;Q3;1;1;Churned;Yes;1;93;91-100;4.750;4501-5000;Other;Don't know
0952-KMEEH;1;Q3;1;1;Churned;Yes;1;91;91-100;5.525;5501-6000;Price;Long distance charges
4074-SJFFA;1;Q3;3;3;Churned;Yes;1;83;81-90;2.614;2501-3000;Dissatisfaction;Network reliability
6877-TJMBR;1;Q3;3;3;Churned;Yes;1;80;71-80;2.627;2501-3000;Dissatisfaction;Network reliability
4873-ILOLJ;1;Q3;1;1;Churned;Yes;1;67;61-70;5.546;5501-6000;Competitor;Competitor had better devices
8429-XIBUM;1;Q3;1;1;Churned;Yes;1;77;71-80;4.694;4501-5000;Price;Extra data charges
9462-MJUAW;1;Q3;1;1;Churned;Yes;1;92;91-100;4.399;4001-4500;Competitor;Competitor had better devices
7938-OUHIO;1;Q3;3;3;Churned;Yes;1;72;71-80;3.916;3501-4000;Attitude;Attitude of service provider
3426-NIYYL;1;Q3;2;2;Churned;Yes;1;66;61-70;2.087;2000-2500;Attitude;Attitude of support person
7295-JOMMD;1;Q3;1;1;Churned;Yes;1;87;81-90;2.895;2501-3000;Competitor;Competitor made better offer
6023-YEBUP;1;Q3;1;1;Churned;Yes;1;81;81-90;5.351;5001-5500;Competitor;Competitor had better devices
2672-HUYVI;1;Q3;2;2;Churned;Yes;1;68;61-70;2.266;2000-2500;Price;Long distance charges
7508-MYBOG;1;Q3;1;1;Churned;Yes;1;89;81-90;2.177;2000-2500;Competitor;Competitor had better devices
0148-DCDOS;1;Q3;1;1;Churned;Yes;1;82;81-90;5.641;5501-6000;Competitor;Competitor had better devices
8869-TORSS;1;Q3;1;1;Churned;Yes;1;69;61-70;2.681;2501-3000;Dissatisfaction;Poor expertise of phone support
0611-DFXKO;1;Q3;2;2;Churned;Yes;1;78;71-80;4.594;4501-5000;Dissatisfaction;Service dissatisfaction
7780-OTDSO;1;Q3;1;1;Churned;Yes;1;86;81-90;2.421;2000-2500;Attitude;Attitude of support person
3348-CFRNX;1;Q3;1;1;Churned;Yes;1;71;71-80;2.990;2501-3000;Price;Lack of affordable download/upload speed
1428-GTBJJ;1;Q3;2;2;Churned;Yes;1;81;81-90;4.601;4501-5000;Price;Long distance charges
1591-NFNLQ;1;Q3;3;3;Churned;Yes;1;91;91-100;4.769;4501-5000;Other;Poor expertise of online support
2640-PMGFL;1;Q3;1;1;Churned;Yes;1;91;91-100;2.518;2501-3000;Price;Lack of affordable download/upload speed
3801-HMYNL;1;Q3;1;1;Churned;Yes;1;68;61-70;3.123;3001-3500;Competitor;Competitor had better devices
4484-CGXFK;1;Q3;1;1;Churned;Yes;1;96;91-100;3.190;3001-3500;Dissatisfaction;Product dissatisfaction
0876-WDUUZ;1;Q3;2;2;Churned;Yes;1;90;81-90;3.716;3501-4000;Price;Long distance charges
6376-GAHQE;1;Q3;2;2;Churned;Yes;1;65;61-70;2.140;2000-2500;Other;Don't know
5052-PNLOS;1;Q3;3;3;Churned;Yes;1;65;61-70;3.662;3501-4000;Other;Poor expertise of online support
4822-NGOCH;1;Q3;2;2;Churned;Yes;1;74;71-80;5.801;5501-6000;Price;Long distance charges
5077-DXTCG;1;Q3;1;1;Churned;Yes;1;86;81-90;2.293;2000-2500;Competitor;Competitor had better devices
7410-KTVFV;1;Q3;1;1;Churned;Yes;1;90;81-90;2.815;2501-3000;Competitor;Competitor had better devices
0895-DQHEW;1;Q3;1;1;Churned;Yes;1;77;71-80;4.019;4001-4500;Competitor;Competitor offered more data
7250-EQKIY;1;Q3;2;2;Churned;Yes;1;75;71-80;2.426;2000-2500;Competitor;Competitor made better offer
8849-GYOKR;1;Q3;1;1;Churned;Yes;1;90;81-90;4.893;4501-5000;Dissatisfaction;Product dissatisfaction
5828-AVIPD;1;Q3;3;3;Churned;Yes;1;73;71-80;4.072;4001-4500;Other;Poor expertise of online support
1086-LXKFY;1;Q3;1;1;Churned;Yes;1;92;91-100;4.779;4501-5000;Other;Don't know
7774-OJSXI;1;Q3;3;3;Churned;Yes;1;65;61-70;5.387;5001-5500;Dissatisfaction;Poor expertise of phone support
3866-MDTUB;1;Q3;1;1;Churned;Yes;1;72;71-80;3.257;3001-3500;Attitude;Attitude of support person
1513-XNPPH;1;Q3;1;1;Churned;Yes;1;79;71-80;5.047;5001-5500;Dissatisfaction;Product dissatisfaction
0897-FEGMU;1;Q3;3;3;Churned;Yes;1;84;81-90;5.286;5001-5500;Dissatisfaction;Network reliability
1120-BMWUB;1;Q3;3;3;Churned;Yes;1;65;61-70;5.091;5001-5500;Other;Don't know
5519-YLDGW;1;Q3;1;1;Churned;Yes;1;91;91-100;3.769;3501-4000;Dissatisfaction;Limited range of services
4585-HETAI;1;Q3;1;1;Churned;Yes;1;83;81-90;5.026;5001-5500;Dissatisfaction;Service dissatisfaction
4951-UKAAQ;1;Q3;1;1;Churned;Yes;1;72;71-80;5.948;5501-6000;Dissatisfaction;Network reliability
4112-LUEIZ;1;Q3;3;3;Churned;Yes;1;84;81-90;4.206;4001-4500;Attitude;Attitude of support person
2430-USGXP;1;Q3;1;1;Churned;Yes;1;66;61-70;4.766;4501-5000;Price;Lack of affordable download/upload speed
7599-FKVXZ;1;Q3;1;1;Churned;Yes;1;93;91-100;2.265;2000-2500;Other;Don't know
8229-TNIQA;1;Q3;2;2;Churned;Yes;1;91;91-100;3.443;3001-3500;Other;Don't know
7730-IUTDZ;1;Q3;1;1;Churned;Yes;1;68;61-70;4.673;4501-5000;Dissatisfaction;Network reliability
0748-RDGGM;1;Q3;2;2;Churned;Yes;1;82;81-90;6.136;6001-6500;Price;Long distance charges
2165-VOEGB;1;Q3;2;2;Churned;Yes;1;91;91-100;3.322;3001-3500;Other;Don't know
6331-EWIEB;1;Q3;2;2;Churned;Yes;1;92;91-100;2.414;2000-2500;Other;Moved
5998-VVEJY;1;Q3;3;3;Churned;Yes;1;72;71-80;2.729;2501-3000;Other;Moved
1670-SVOWZ;1;Q3;1;1;Churned;Yes;1;91;91-100;2.504;2501-3000;Competitor;Competitor had better devices
6128-CZOMY;1;Q3;2;2;Churned;Yes;1;78;71-80;4.689;4501-5000;Competitor;Competitor offered higher download speeds
3656-TKRVZ;1;Q3;2;2;Churned;Yes;1;65;61-70;5.787;5501-6000;Competitor;Competitor offered more data
8816-VXNZD;1;Q3;2;2;Churned;Yes;1;83;81-90;4.335;4001-4500;Dissatisfaction;Lack of self-service on Website
5899-MQZZL;1;Q3;2;2;Churned;Yes;1;68;61-70;2.189;2000-2500;Competitor;Competitor offered higher download speeds
1150-WFARN;1;Q3;1;1;Churned;Yes;1;90;81-90;5.516;5501-6000;Competitor;Competitor had better devices
2839-RFSQE;1;Q3;2;2;Churned;Yes;1;83;81-90;3.845;3501-4000;Attitude;Attitude of support person
4806-HIPDW;1;Q3;2;2;Churned;Yes;1;75;71-80;5.644;5501-6000;Dissatisfaction;Limited range of services
8443-ZRDBZ;1;Q3;1;1;Churned;Yes;1;75;71-80;3.685;3501-4000;Price;Long distance charges
3932-CMDTD;1;Q3;2;2;Churned;Yes;1;66;61-70;4.663;4501-5000;Dissatisfaction;Limited range of services
3594-UVONA;1;Q3;1;1;Churned;Yes;1;91;91-100;3.833;3501-4000;Price;Extra data charges
0004-TLHLJ;1;Q3;1;1;Churned;Yes;1;71;71-80;4.479;4001-4500;Competitor;Competitor had better devices
5089-IFSDP;1;Q3;1;1;Churned;Yes;1;89;81-90;6.424;6001-6500;Dissatisfaction;Product dissatisfaction
4817-VYYWS;1;Q3;1;1;Churned;Yes;1;90;81-90;3.598;3501-4000;Dissatisfaction;Service dissatisfaction
1396-QWFBJ;1;Q3;3;3;Churned;Yes;1;91;91-100;5.630;5501-6000;Dissatisfaction;Lack of self-service on Website
5299-SJCZT;1;Q3;3;3;Churned;Yes;1;73;71-80;4.480;4001-4500;Dissatisfaction;Network reliability
4503-BDXBD;1;Q3;1;1;Churned;Yes;1;76;71-80;4.251;4001-4500;Attitude;Attitude of support person
6372-RFVNS;1;Q3;3;3;Churned;Yes;1;87;81-90;5.075;5001-5500;Attitude;Attitude of service provider
8938-UMKPI;1;Q3;1;1;Churned;Yes;1;91;91-100;4.804;4501-5000;Competitor;Competitor had better devices
5275-SQEIZ;1;Q3;1;1;Churned;Yes;1;77;71-80;3.096;3001-3500;Competitor;Competitor had better devices
7716-YTYHG;1;Q3;2;2;Churned;Yes;1;93;91-100;3.365;3001-3500;Competitor;Competitor offered higher download speeds
8945-GRKHX;1;Q3;1;1;Churned;Yes;1;81;81-90;2.728;2501-3000;Competitor;Competitor had better devices
6689-KXGBO;1;Q3;1;1;Churned;Yes;1;87;81-90;3.420;3001-3500;Dissatisfaction;Product dissatisfaction
4255-DDUOU;1;Q3;1;1;Churned;Yes;1;76;71-80;2.398;2000-2500;Price;Long distance charges
5590-YRFJT;1;Q3;3;3;Churned;Yes;1;94;91-100;3.298;3001-3500;Other;Don't know
1915-IOFGU;1;Q3;2;2;Churned;Yes;1;90;81-90;4.123;4001-4500;Competitor;Competitor offered higher download speeds
7239-HZZCX;1;Q3;3;3;Churned;Yes;1;91;91-100;4.851;4501-5000;Competitor;Competitor made better offer
1196-AMORA;1;Q3;1;1;Churned;Yes;1;87;81-90;2.679;2501-3000;Competitor;Competitor offered more data
4628-CTTLA;1;Q3;1;1;Churned;Yes;1;66;61-70;4.917;4501-5000;Dissatisfaction;Lack of self-service on Website
5597-GLBUC;1;Q3;2;2;Churned;Yes;1;95;91-100;4.931;4501-5000;Price;Lack of affordable download/upload speed
2748-MYRVK;1;Q3;3;3;Churned;Yes;1;71;71-80;4.776;4501-5000;Price;Long distance charges
4229-CZMLL;1;Q3;1;1;Churned;Yes;1;87;81-90;4.160;4001-4500;Dissatisfaction;Service dissatisfaction
9025-ZRPVR;1;Q3;3;3;Churned;Yes;1;78;71-80;5.403;5001-5500;Attitude;Attitude of support person
3285-UCQVC;1;Q3;2;2;Churned;Yes;1;82;81-90;4.429;4001-4500;Other;Don't know
3683-QKIUE;1;Q3;2;2;Churned;Yes;1;88;81-90;4.713;4501-5000;Competitor;Competitor offered higher download speeds
6416-TVAIH;1;Q3;3;3;Churned;Yes;1;89;81-90;5.753;5501-6000;Competitor;Competitor offered more data
9170-CCKOU;1;Q3;1;1;Churned;Yes;1;91;91-100;2.026;2000-2500;Dissatisfaction;Product dissatisfaction
3814-MLAXC;1;Q3;1;1;Churned;Yes;1;67;61-70;2.554;2501-3000;Dissatisfaction;Lack of self-service on Website
2114-MGINA;1;Q3;1;1;Churned;Yes;1;81;81-90;4.107;4001-4500;Attitude;Attitude of support person
2592-SEIFQ;1;Q3;2;2;Churned;Yes;1;69;61-70;3.503;3501-4000;Competitor;Competitor offered higher download speeds
9039-RBEEE;1;Q3;1;1;Churned;Yes;1;80;71-80;3.080;3001-3500;Price;Price too high
0378-XSZPU;1;Q3;2;2;Churned;Yes;1;88;81-90;4.026;4001-4500;Dissatisfaction;Network reliability
1455-UGQVH;1;Q3;2;2;Churned;Yes;1;91;91-100;4.501;4501-5000;Dissatisfaction;Lack of self-service on Website
2037-SGXHH;1;Q3;2;2;Churned;Yes;1;71;71-80;3.498;3001-3500;Other;Don't know
3178-FESZO;1;Q3;1;1;Churned;Yes;1;91;91-100;5.797;5501-6000;Other;Don't know
4603-JANFB;1;Q3;1;1;Churned;Yes;1;90;81-90;4.548;4501-5000;Competitor;Competitor had better devices
4806-KEXQR;1;Q3;1;1;Churned;Yes;1;77;71-80;4.669;4501-5000;Competitor;Competitor had better devices
7434-SHXLS;1;Q3;3;3;Churned;Yes;1;82;81-90;5.421;5001-5500;Competitor;Competitor made better offer
6711-FLDFB;1;Q3;1;1;Churned;Yes;1;68;61-70;5.159;5001-5500;Competitor;Competitor had better devices
4702-IOQDC;1;Q3;3;3;Churned;Yes;1;91;91-100;2.007;2000-2500;Competitor;Competitor offered higher download speeds
3428-XZMAZ;1;Q3;2;2;Churned;Yes;1;91;91-100;5.796;5501-6000;Price;Long distance charges
5520-FVEWJ;1;Q3;1;1;Churned;Yes;1;84;81-90;4.154;4001-4500;Competitor;Competitor had better devices
1853-UDXBW;1;Q3;2;2;Churned;Yes;1;85;81-90;2.485;2000-2500;Price;Price too high
3540-RZJYU;1;Q3;1;1;Churned;Yes;1;90;81-90;5.829;5501-6000;Dissatisfaction;Lack of self-service on Website
3006-XIMLN;1;Q3;2;2;Churned;Yes;1;79;71-80;5.299;5001-5500;Dissatisfaction;Lack of self-service on Website
4274-OWWYO;1;Q3;3;3;Churned;Yes;1;66;61-70;5.633;5501-6000;Other;Deceased
4106-HADHQ;1;Q3;1;1;Churned;Yes;1;76;71-80;2.704;2501-3000;Other;Moved
1678-FYZOW;1;Q3;1;1;Churned;Yes;1;90;81-90;2.448;2000-2500;Competitor;Competitor offered higher download speeds
0511-JTEOY;1;Q3;2;2;Churned;Yes;1;91;91-100;5.824;5501-6000;Competitor;Competitor made better offer
5174-RNGBH;1;Q3;3;3;Churned;Yes;1;67;61-70;5.515;5501-6000;Dissatisfaction;Network reliability
9565-JSNFM;1;Q3;3;3;Churned;Yes;1;82;81-90;5.437;5001-5500;Price;Lack of affordable download/upload speed
5380-AFSSK;1;Q3;1;1;Churned;Yes;1;92;91-100;5.435;5001-5500;Other;Don't know
2568-OIADY;1;Q3;1;1;Churned;Yes;1;92;91-100;4.233;4001-4500;Competitor;Competitor made better offer
5923-GXUOC;1;Q3;1;1;Churned;Yes;1;84;81-90;5.035;5001-5500;Competitor;Competitor made better offer
4432-ADRLB;1;Q3;1;1;Churned;Yes;1;91;91-100;4.655;4501-5000;Competitor;Competitor made better offer
7330-WZLNC;1;Q3;3;3;Churned;Yes;1;73;71-80;5.090;5001-5500;Competitor;Competitor offered more data
5378-IKEEG;1;Q3;3;3;Churned;Yes;1;70;61-70;3.351;3001-3500;Price;Price too high
2626-URJFX;1;Q3;3;3;Churned;Yes;1;69;61-70;5.691;5501-6000;Dissatisfaction;Network reliability
8008-HAWED;1;Q3;1;1;Churned;Yes;1;82;81-90;4.883;4501-5000;Competitor;Competitor had better devices
7912-SYRQT;1;Q3;2;2;Churned;Yes;1;96;91-100;5.514;5501-6000;Competitor;Competitor offered more data
2359-QWQUL;1;Q3;2;2;Churned;Yes;1;68;61-70;2.371;2000-2500;Competitor;Competitor made better offer
6101-IMRMM;1;Q3;2;2;Churned;Yes;1;91;91-100;3.469;3001-3500;Dissatisfaction;Network reliability
8943-URTMR;1;Q3;2;2;Churned;Yes;1;91;91-100;5.082;5001-5500;Price;Lack of affordable download/upload speed
6907-NZZIJ;1;Q3;1;1;Churned;Yes;1;75;71-80;4.188;4001-4500;Competitor;Competitor had better devices
3744-ZRRDZ;1;Q3;1;1;Churned;Yes;1;90;81-90;2.902;2501-3000;Dissatisfaction;Network reliability
2606-RMDHZ;1;Q3;1;1;Churned;Yes;1;93;91-100;4.667;4501-5000;Competitor;Competitor had better devices
5980-NOPLP;1;Q3;2;2;Churned;Yes;1;87;81-90;5.606;5501-6000;Competitor;Competitor offered higher download speeds
9874-QLCLH;1;Q3;1;1;Churned;Yes;1;79;71-80;2.365;2000-2500;Competitor;Competitor offered more data
0947-IDHRQ;1;Q3;2;2;Churned;Yes;1;75;71-80;3.949;3501-4000;Competitor;Competitor made better offer
8382-SHQEH;1;Q3;1;1;Churned;Yes;1;85;81-90;2.656;2501-3000;Price;Long distance charges
2983-ZANRP;1;Q3;1;1;Churned;Yes;1;90;81-90;5.799;5501-6000;Competitor;Competitor had better devices
3034-ZBEQN;1;Q3;2;2;Churned;Yes;1;90;81-90;5.995;5501-6000;Dissatisfaction;Product dissatisfaction
5366-IJEQJ;1;Q3;1;1;Churned;Yes;1;86;81-90;4.115;4001-4500;Other;Don't know
1527-SXDPN;1;Q3;3;3;Churned;Yes;1;90;81-90;4.751;4501-5000;Competitor;Competitor made better offer
8780-IXSTS;1;Q3;1;1;Churned;Yes;1;71;71-80;5.656;5501-6000;Competitor;Competitor made better offer
8058-INTPH;1;Q3;3;3;Churned;Yes;1;71;71-80;2.119;2000-2500;Competitor;Competitor made better offer
5940-NFXKV;1;Q3;2;2;Churned;Yes;1;88;81-90;3.427;3001-3500;Competitor;Competitor made better offer
2082-CEFLT;1;Q3;1;1;Churned;Yes;1;88;81-90;3.037;3001-3500;Competitor;Competitor made better offer
5688-KZTSN;1;Q3;1;1;Churned;Yes;1;73;71-80;4.672;4501-5000;Competitor;Competitor made better offer
2894-QOJRX;1;Q3;1;1;Churned;Yes;1;93;91-100;5.024;5001-5500;Competitor;Competitor had better devices
6386-SZZKH;1;Q3;2;2;Churned;Yes;1;92;91-100;5.785;5501-6000;Competitor;Competitor made better offer
4919-IKATY;1;Q3;1;1;Churned;Yes;1;91;91-100;5.141;5001-5500;Competitor;Competitor made better offer
7394-FKDNK;1;Q3;2;2;Churned;Yes;1;91;91-100;4.971;4501-5000;Competitor;Competitor made better offer
1597-FZREH;1;Q3;2;2;Churned;Yes;1;91;91-100;3.005;3001-3500;Price;Lack of affordable download/upload speed
2207-OBZNX;1;Q3;1;1;Churned;Yes;1;90;81-90;3.736;3501-4000;Attitude;Attitude of service provider
8837-VVWLQ;1;Q3;1;1;Churned;Yes;1;81;81-90;4.437;4001-4500;Other;Moved
7614-QVWQL;1;Q3;2;2;Churned;Yes;1;67;61-70;5.375;5001-5500;Other;Moved
0778-NELLA;1;Q3;1;1;Churned;Yes;1;95;91-100;5.352;5001-5500;Competitor;Competitor offered higher download speeds
0329-GTIAJ;1;Q3;3;3;Churned;Yes;1;86;81-90;4.330;4001-4500;Price;Price too high
5364-EVNIB;1;Q3;2;2;Churned;Yes;1;75;71-80;5.067;5001-5500;Dissatisfaction;Service dissatisfaction
5271-YNWVR;1;Q3;1;1;Churned;Yes;1;90;81-90;4.610;4501-5000;Price;Extra data charges
4667-OHGKG;1;Q3;3;3;Churned;Yes;1;91;91-100;4.266;4001-4500;Dissatisfaction;Service dissatisfaction
1794-HBQTJ;1;Q3;1;1;Churned;Yes;1;83;81-90;4.207;4001-4500;Dissatisfaction;Poor expertise of phone support
1320-HTRDR;1;Q3;2;2;Churned;Yes;1;79;71-80;5.948;5501-6000;Attitude;Attitude of service provider
5510-BOIUJ;1;Q3;3;3;Churned;Yes;1;80;71-80;5.437;5001-5500;Attitude;Attitude of service provider
7638-QVMVY;1;Q3;2;2;Churned;Yes;1;92;91-100;3.735;3501-4000;Attitude;Attitude of support person
1984-FCOWB;1;Q3;2;2;Churned;Yes;1;91;91-100;4.191;4001-4500;Attitude;Attitude of service provider
5049-GLYVG;1;Q3;1;1;Churned;Yes;1;90;81-90;3.618;3501-4000;Price;Long distance charges
4581-SSPWD;1;Q3;1;1;Churned;Yes;1;93;91-100;5.475;5001-5500;Competitor;Competitor had better devices
0378-NHQXU;1;Q3;2;2;Churned;Yes;1;68;61-70;4.041;4001-4500;Other;Deceased
0568-ONFPC;1;Q3;1;1;Churned;Yes;1;83;81-90;2.102;2000-2500;Other;Moved
0733-VUNUW;1;Q3;1;1;Churned;Yes;1;90;81-90;4.126;4001-4500;Competitor;Competitor had better devices
6777-TGHTM;1;Q3;1;1;Churned;Yes;1;90;81-90;5.550;5501-6000;Competitor;Competitor had better devices
6172-FECYY;1;Q3;3;3;Churned;Yes;1;85;81-90;4.639;4501-5000;Competitor;Competitor offered more data
6261-RCVNS;1;Q3;2;2;Churned;Yes;1;71;71-80;2.774;2501-3000;Price;Price too high
9033-EOXWV;1;Q3;3;3;Churned;Yes;1;94;91-100;4.149;4001-4500;Other;Don't know
9661-ACXBS;1;Q3;1;1;Churned;Yes;1;89;81-90;2.317;2000-2500;Competitor;Competitor made better offer
5685-IIXLY;1;Q3;3;3;Churned;Yes;1;93;91-100;4.565;4501-5000;Competitor;Competitor offered higher download speeds
1871-MOWRM;1;Q3;1;1;Churned;Yes;1;87;81-90;4.306;4001-4500;Competitor;Competitor offered more data
9445-SZLCH;1;Q3;2;2;Churned;Yes;1;86;81-90;4.544;4501-5000;Dissatisfaction;Limited range of services
3945-GFWQL;1;Q3;3;3;Churned;Yes;1;89;81-90;4.162;4001-4500;Price;Extra data charges
9526-BIHHD;1;Q3;1;1;Churned;Yes;1;74;71-80;3.383;3001-3500;Dissatisfaction;Product dissatisfaction
3627-FCRDW;1;Q3;3;3;Churned;Yes;1;81;81-90;2.236;2000-2500;Competitor;Competitor offered more data
4903-UYAVB;1;Q3;1;1;Churned;Yes;1;90;81-90;3.864;3501-4000;Competitor;Competitor made better offer
6776-TLWOI;1;Q3;1;1;Churned;Yes;1;93;91-100;2.158;2000-2500;Price;Price too high
2868-MZAGQ;1;Q3;1;1;Churned;Yes;1;83;81-90;5.533;5501-6000;Dissatisfaction;Service dissatisfaction
4847-QNOKA;1;Q3;2;2;Churned;Yes;1;76;71-80;2.632;2501-3000;Dissatisfaction;Lack of self-service on Website
4789-KWMXN;1;Q3;1;1;Churned;Yes;1;90;81-90;3.344;3001-3500;Price;Price too high
8559-CIZFV;1;Q3;2;2;Churned;Yes;1;74;71-80;5.353;5001-5500;Other;Don't know
7153-OANIO;1;Q3;1;1;Churned;Yes;1;79;71-80;5.066;5001-5500;Other;Moved
2869-ADAWR;1;Q3;2;2;Churned;Yes;1;90;81-90;4.880;4501-5000;Dissatisfaction;Poor expertise of online support
7851-FLGGQ;1;Q3;1;1;Churned;Yes;1;66;61-70;3.704;3501-4000;Competitor;Competitor had better devices
0637-UBJRP;1;Q3;1;1;Churned;Yes;1;77;71-80;4.745;4501-5000;Competitor;Competitor offered higher download speeds
3058-HJCUY;1;Q3;1;1;Churned;Yes;1;84;81-90;2.098;2000-2500;Competitor;Competitor had better devices
3259-FDWOY;1;Q3;3;3;Churned;Yes;1;81;81-90;4.072;4001-4500;Competitor;Competitor offered higher download speeds
6302-JGYRJ;1;Q3;1;1;Churned;Yes;1;67;61-70;2.872;2501-3000;Dissatisfaction;Product dissatisfaction
8761-NSOBC;1;Q3;2;2;Churned;Yes;1;81;81-90;3.486;3001-3500;Dissatisfaction;Network reliability
0488-GSLFR;1;Q3;1;1;Churned;Yes;1;91;91-100;3.365;3001-3500;Dissatisfaction;Product dissatisfaction
